"","run","seed_percent","pollinator_species","pol.bm","pol.soc","pl.no.vis"
"9509",6416492444,0.00282505875036621,3,5.674,1,5
"9510",6416492444,0.00282505875036621,4,6.116,1,4
"9511",6416492444,0.00282505875036621,5,6.491,2,6
"9512",6416492444,0.00282505875036621,6,4.669,2,4
"9513",6416492444,0.00282505875036621,7,1.01,3,5
"9514",6416492444,0.00282505875036621,8,6.053,3,6
"9515",6422124879,0.838588109426785,1,5.752,0,2
"9516",6422124879,0.838588109426785,2,1.622,0,2
"9517",6422124879,0.838588109426785,3,4.866,1,3
"9518",6422124879,0.838588109426785,4,3.542,1,2
"9519",6422124879,0.838588109426785,5,1.772,2,1
"9520",6422124879,0.838588109426785,6,7.976,2,1
"9521",6422124879,0.838588109426785,7,1.858,3,1
"9522",6422124879,0.838588109426785,8,5.438,3,1
"9523",6422225186,0.000594663040197239,1,4.073,0,2
"9524",6422225186,0.000594663040197239,2,7.433,0,1
"9525",6422225186,0.000594663040197239,3,2.556,1,3
"9526",6422225186,0.000594663040197239,4,5.156,1,3
"9527",6422225186,0.000594663040197239,5,7.048,2,4
"9528",6422225186,0.000594663040197239,6,6.653,2,3
"9529",6422225186,0.000594663040197239,7,2.009,3,2
"9530",6422225186,0.000594663040197239,8,5.747,3,4
"9531",6432889593,0.986755586045499,1,2.381,0,1
"9532",6432889593,0.986755586045499,2,2.412,0,4
"9533",6432889593,0.986755586045499,3,2.704,1,3
"9534",6432889593,0.986755586045499,4,7.255,1,2
"9535",6432889593,0.986755586045499,5,6.403,2,4
"9536",6432889593,0.986755586045499,6,1.911,2,1
"9537",6432889593,0.986755586045499,7,3.811,3,2
"9538",6432889593,0.986755586045499,8,7.495,3,4
"9539",6436879937,0.0460456978625077,1,3.351,0,2
"9540",6436879937,0.0460456978625077,2,5.248,0,1
"9541",6436879937,0.0460456978625077,3,2.505,1,3
"9542",6436879937,0.0460456978625077,4,1.059,1,2
"9543",6436879937,0.0460456978625077,5,1.661,2,2
"9544",6436879937,0.0460456978625077,6,1.573,2,3
"9545",6436879937,0.0460456978625077,7,1.344,3,2
"9546",6436879937,0.0460456978625077,8,5.182,3,5
"9547",6443267244,0.0672342767643527,1,1.46,0,2
"9548",6443267244,0.0672342767643527,2,7.579,0,1
"9549",6443267244,0.0672342767643527,3,7.007,1,3
"9550",6443267244,0.0672342767643527,4,1.658,1,3
"9551",6443267244,0.0672342767643527,5,4.429,2,1
"9552",6443267244,0.0672342767643527,6,6.283,2,4
"9553",6443267244,0.0672342767643527,7,1.764,3,4
"9554",6443267244,0.0672342767643527,8,5.921,3,3
"9555",6444951099,0.000206372890460632,1,1.952,0,1
"9556",6444951099,0.000206372890460632,2,7.694,0,3
"9557",6444951099,0.000206372890460632,3,6.345,1,2
"9558",6444951099,0.000206372890460632,4,4.346,1,2
"9559",6444951099,0.000206372890460632,5,5.248,2,1
"9560",6444951099,0.000206372890460632,6,4.503,2,1
"9561",6444951099,0.000206372890460632,7,2.109,3,1
"9562",6444951099,0.000206372890460632,8,2.45,3,2
"9563",6446317558,5.02406522774393e-05,1,1.08,0,3
"9564",6446317558,5.02406522774393e-05,2,5.333,0,3
"9565",6446317558,5.02406522774393e-05,3,5.18,1,2
"9566",6446317558,5.02406522774393e-05,4,3.878,1,4
"9567",6446317558,5.02406522774393e-05,5,5.063,2,3
"9568",6446317558,5.02406522774393e-05,6,3.045,2,2
"9569",6446317558,5.02406522774393e-05,7,3.411,3,1
"9570",6446317558,5.02406522774393e-05,8,6.687,3,4
"9571",6447002551,7.84332602861307e-05,1,4.649,0,1
"9572",6447002551,7.84332602861307e-05,2,2.546,0,1
"9573",6447002551,7.84332602861307e-05,3,6.04,1,4
"9574",6447002551,7.84332602861307e-05,4,1.48,1,3
"9575",6447002551,7.84332602861307e-05,5,7.771,2,4
"9576",6447002551,7.84332602861307e-05,6,6.174,2,2
"9577",6447002551,7.84332602861307e-05,7,4.424,3,2
"9578",6447002551,7.84332602861307e-05,8,6.936,3,6
"9579",6450970037,0.568549187590269,1,4.292,0,2
"9580",6450970037,0.568549187590269,2,1.763,0,4
"9581",6450970037,0.568549187590269,3,3.675,1,5
"9582",6450970037,0.568549187590269,4,3.992,1,5
"9583",6450970037,0.568549187590269,5,5.249,2,5
"9584",6450970037,0.568549187590269,6,4.411,2,6
"9585",6450970037,0.568549187590269,7,6.119,3,4
"9586",6450970037,0.568549187590269,8,3.361,3,5
"9587",6462054173,3.86530424545903e-05,1,4.66,0,5
"9588",6462054173,3.86530424545903e-05,2,1.233,0,1
"9589",6462054173,3.86530424545903e-05,3,7.69,1,5
"9590",6462054173,3.86530424545903e-05,4,7.478,1,5
"9591",6462054173,3.86530424545903e-05,5,7.826,2,3
"9592",6462054173,3.86530424545903e-05,6,6.928,2,5
"9593",6462054173,3.86530424545903e-05,7,7.19,3,6
"9594",6462054173,3.86530424545903e-05,8,4.306,3,5
"9595",6468538026,0.0486205752967863,1,1.937,0,2
"9596",6468538026,0.0486205752967863,2,4.385,0,3
"9597",6468538026,0.0486205752967863,3,4.164,1,3
"9598",6468538026,0.0486205752967863,4,7.738,1,2
"9599",6468538026,0.0486205752967863,5,3.535,2,2
"9600",6468538026,0.0486205752967863,6,4.067,2,3
"9601",6468538026,0.0486205752967863,7,2.525,3,2
"9602",6468538026,0.0486205752967863,8,4.444,3,1
"9603",6476991786,0.0244422644575269,1,3.719,0,4
"9604",6476991786,0.0244422644575269,2,1.202,0,4
"9605",6476991786,0.0244422644575269,3,2.361,1,3
"9606",6476991786,0.0244422644575269,4,4.739,1,3
"9607",6476991786,0.0244422644575269,5,5.34,2,6
"9608",6476991786,0.0244422644575269,6,6.964,2,2
"9609",6476991786,0.0244422644575269,7,5.663,3,2
"9610",6476991786,0.0244422644575269,8,2.819,3,4
"9611",6481444235,0.000923828347638786,1,6.681,0,1
"9612",6481444235,0.000923828347638786,2,1.375,0,1
"9613",6481444235,0.000923828347638786,3,6.468,1,2
"9614",6481444235,0.000923828347638786,4,7.024,1,1
"9615",6481444235,0.000923828347638786,5,5.209,2,3
"9616",6481444235,0.000923828347638786,6,6.942,2,1
"9617",6481444235,0.000923828347638786,7,1.664,3,1
"9618",6481444235,0.000923828347638786,8,1.584,3,2
"9619",6485278106,0.718957347832099,1,5.661,0,2
"9620",6485278106,0.718957347832099,2,3.196,0,2
"9621",6485278106,0.718957347832099,3,6.094,1,1
"9622",6485278106,0.718957347832099,4,3.072,1,2
"9623",6485278106,0.718957347832099,5,6.001,2,1
"9624",6485278106,0.718957347832099,6,7.028,2,3
"9625",6485278106,0.718957347832099,7,5.28,3,1
"9626",6485278106,0.718957347832099,8,3.765,3,3
"9627",6485978218,0.586102315746678,1,2.603,0,5
"9628",6485978218,0.586102315746678,2,7.564,0,5
"9629",6485978218,0.586102315746678,3,5.909,1,5
"9630",6485978218,0.586102315746678,4,2.672,1,6
"9631",6485978218,0.586102315746678,5,2.097,2,5
"9632",6485978218,0.586102315746678,6,7.09,2,6
"9633",6485978218,0.586102315746678,7,1.245,3,5
"9634",6485978218,0.586102315746678,8,2.101,3,6
"9635",6486921387,5.63073068513524e-05,1,4.727,0,3
"9636",6486921387,5.63073068513524e-05,2,4.321,0,3
"9637",6486921387,5.63073068513524e-05,3,2.449,1,3
"9638",6486921387,5.63073068513524e-05,4,3.705,1,4
"9639",6486921387,5.63073068513524e-05,5,1.248,2,2
"9640",6486921387,5.63073068513524e-05,6,2.659,2,2
"9641",6486921387,5.63073068513524e-05,7,6.065,3,4
"9642",6486921387,5.63073068513524e-05,8,3.547,3,4
"9643",6488016506,5.35547714488906e-05,1,1.906,0,1
"9644",6488016506,5.35547714488906e-05,2,1.303,0,1
"9645",6488016506,5.35547714488906e-05,3,5.241,1,2
"9646",6488016506,5.35547714488906e-05,4,7.192,1,3
"9647",6488016506,5.35547714488906e-05,5,3.08,2,3
"9648",6488016506,5.35547714488906e-05,6,1.891,2,2
"9649",6488016506,5.35547714488906e-05,7,3.888,3,4
"9650",6488016506,5.35547714488906e-05,8,6.112,3,2
"9651",6496919894,0.00279671557444912,1,7.886,0,4
"9652",6496919894,0.00279671557444912,2,7.965,0,5
"9653",6496919894,0.00279671557444912,3,4.087,1,6
"9654",6496919894,0.00279671557444912,4,3.62,1,5
"9655",6496919894,0.00279671557444912,5,7.622,2,5
"9656",6496919894,0.00279671557444912,6,4.024,2,5
"9657",6496919894,0.00279671557444912,7,5.044,3,5
"9658",6496919894,0.00279671557444912,8,2.329,3,5
"9659",6502970487,3.06036722589172e-05,1,3.775,0,4
"9660",6502970487,3.06036722589172e-05,2,3.87,0,1
"9661",6502970487,3.06036722589172e-05,3,4.233,1,2
"9662",6502970487,3.06036722589172e-05,4,7.668,1,2
"9663",6502970487,3.06036722589172e-05,5,6.896,2,4
"9664",6502970487,3.06036722589172e-05,6,1.907,2,2
"9665",6502970487,3.06036722589172e-05,7,6.764,3,2
"9666",6502970487,3.06036722589172e-05,8,4.073,3,2
"9667",6504661798,0.0057939094667289,1,1.846,0,3
"9668",6504661798,0.0057939094667289,2,8,0,4
"9669",6504661798,0.0057939094667289,3,1.728,1,5
"9670",6504661798,0.0057939094667289,4,6.513,1,2
"9671",6504661798,0.0057939094667289,5,5.853,2,5
"9672",6504661798,0.0057939094667289,6,4.675,2,4
"9673",6504661798,0.0057939094667289,7,3.799,3,4
"9674",6504661798,0.0057939094667289,8,3.963,3,4
"9675",6515542970,9.41240558191094e-05,1,7.328,0,1
"9676",6515542970,9.41240558191094e-05,2,5.774,0,3
"9677",6515542970,9.41240558191094e-05,3,1.722,1,1
"9678",6515542970,9.41240558191094e-05,4,4.582,1,1
"9679",6515542970,9.41240558191094e-05,5,3.575,2,1
"9680",6515542970,9.41240558191094e-05,6,3.48,2,1
"9681",6515542970,9.41240558191094e-05,7,4.043,3,3
"9682",6515542970,9.41240558191094e-05,8,7.983,3,1
"9683",6517290887,0.0946782795378685,1,7.154,0,6
"9684",6517290887,0.0946782795378685,2,7.176,0,6
"9685",6517290887,0.0946782795378685,3,3.689,1,6
"9686",6517290887,0.0946782795378685,4,6.339,1,4
"9687",6517290887,0.0946782795378685,5,7.907,2,6
"9688",6517290887,0.0946782795378685,6,7.57,2,6
"9689",6517290887,0.0946782795378685,7,2.326,3,6
"9690",6517290887,0.0946782795378685,8,1.32,3,5
"9691",6519237400,0.000829633986858452,1,6.156,0,5
"9692",6519237400,0.000829633986858452,2,3.285,0,5
"9693",6519237400,0.000829633986858452,3,7.484,1,6
"9694",6519237400,0.000829633986858452,4,2.61,1,5
"9695",6519237400,0.000829633986858452,5,5.47,2,6
"9696",6519237400,0.000829633986858452,6,2.022,2,5
"9697",6519237400,0.000829633986858452,7,7.493,3,5
"9698",6519237400,0.000829633986858452,8,2.922,3,5
"9699",6522527948,0.00162276065360294,1,5.84,0,1
"9700",6522527948,0.00162276065360294,2,2.197,0,5
"9701",6522527948,0.00162276065360294,3,1.336,1,2
"9702",6522527948,0.00162276065360294,4,4.051,1,4
"9703",6522527948,0.00162276065360294,5,7.23,2,3
"9704",6522527948,0.00162276065360294,6,1.04,2,3
"9705",6522527948,0.00162276065360294,7,7.844,3,2
"9706",6522527948,0.00162276065360294,8,2.367,3,3
"9707",6530745880,0.0369263544889693,1,2.036,0,5
"9708",6530745880,0.0369263544889693,2,3.133,0,3
"9709",6530745880,0.0369263544889693,3,7.628,1,4
"9710",6530745880,0.0369263544889693,4,1.212,1,5
"9711",6530745880,0.0369263544889693,5,7.264,2,6
"9712",6530745880,0.0369263544889693,6,1.147,2,4
"9713",6530745880,0.0369263544889693,7,2.114,3,6
"9714",6530745880,0.0369263544889693,8,1.984,3,5
"9715",6532259700,0.0429333440019231,1,4.382,0,6
"9716",6532259700,0.0429333440019231,2,7.941,0,6
"9717",6532259700,0.0429333440019231,3,4.841,1,5
"9718",6532259700,0.0429333440019231,4,5.779,1,6
"9719",6532259700,0.0429333440019231,5,1.231,2,5
"9720",6532259700,0.0429333440019231,6,5.145,2,5
"9721",6532259700,0.0429333440019231,7,4.154,3,6
"9722",6532259700,0.0429333440019231,8,5.199,3,6
"9723",6539141600,0.000566217079236134,1,6.176,0,2
"9724",6539141600,0.000566217079236134,2,6.438,0,2
"9725",6539141600,0.000566217079236134,3,3.285,1,1
"9726",6539141600,0.000566217079236134,5,5.222,2,1
"9727",6539141600,0.000566217079236134,6,7.067,2,2
"9728",6539141600,0.000566217079236134,7,4.483,3,1
"9729",6539141600,0.000566217079236134,8,7.779,3,1
"9730",6547007013,0.000477274512158583,1,3.225,0,1
"9731",6547007013,0.000477274512158583,2,1.913,0,1
"9732",6547007013,0.000477274512158583,3,2.339,1,3
"9733",6547007013,0.000477274512158583,4,1.805,1,1
"9734",6547007013,0.000477274512158583,5,6.349,2,1
"9735",6547007013,0.000477274512158583,6,4.633,2,1
"9736",6547007013,0.000477274512158583,7,3.43,3,1
"9737",6547007013,0.000477274512158583,8,6.705,3,1
"9738",6547701712,5.74487810853059e-05,1,7.386,0,1
"9739",6547701712,5.74487810853059e-05,2,1.662,0,2
"9740",6547701712,5.74487810853059e-05,3,3.932,1,2
"9741",6547701712,5.74487810853059e-05,4,1.418,1,2
"9742",6547701712,5.74487810853059e-05,5,3.939,2,2
"9743",6547701712,5.74487810853059e-05,6,4.221,2,3
"9744",6547701712,5.74487810853059e-05,7,7.274,3,3
"9745",6547701712,5.74487810853059e-05,8,2.304,3,3
"9746",6555898873,0.785604472356706,1,2.077,0,5
"9747",6555898873,0.785604472356706,2,4.454,0,3
"9748",6555898873,0.785604472356706,3,1.083,1,6
"9749",6555898873,0.785604472356706,4,6.54,1,5
"9750",6555898873,0.785604472356706,5,4.233,2,3
"9751",6555898873,0.785604472356706,6,4.19,2,5
"9752",6555898873,0.785604472356706,7,1.939,3,6
"9753",6555898873,0.785604472356706,8,1.461,3,4
"9754",6557725191,0.0296646027485794,1,4.743,0,6
"9755",6557725191,0.0296646027485794,2,5.072,0,6
"9756",6557725191,0.0296646027485794,3,1.222,1,4
"9757",6557725191,0.0296646027485794,4,7.939,1,6
"9758",6557725191,0.0296646027485794,5,7.183,2,3
"9759",6557725191,0.0296646027485794,6,1.525,2,5
"9760",6557725191,0.0296646027485794,7,7.849,3,6
"9761",6557725191,0.0296646027485794,8,5.671,3,5
"9762",6561745713,0.743950535096402,1,4.805,0,6
"9763",6561745713,0.743950535096402,2,7.844,0,6
"9764",6561745713,0.743950535096402,3,1.259,1,6
"9765",6561745713,0.743950535096402,4,1.281,1,4
"9766",6561745713,0.743950535096402,5,7.979,2,6
"9767",6561745713,0.743950535096402,6,3.396,2,6
"9768",6561745713,0.743950535096402,7,1.007,3,6
"9769",6561745713,0.743950535096402,8,5.36,3,5
"9770",6571198830,0.0946353080345985,1,2.78,0,3
"9771",6571198830,0.0946353080345985,2,7.487,0,5
"9772",6571198830,0.0946353080345985,3,7.462,1,5
"9773",6571198830,0.0946353080345985,4,7.947,1,2
"9774",6571198830,0.0946353080345985,5,1.359,2,1
"9775",6571198830,0.0946353080345985,6,6.91,2,2
"9776",6571198830,0.0946353080345985,7,3.357,3,4
"9777",6571198830,0.0946353080345985,8,1.596,3,4
"9778",6572879448,8.13902903055608e-05,1,5.86,0,5
"9779",6572879448,8.13902903055608e-05,2,1.734,0,4
"9780",6572879448,8.13902903055608e-05,3,6.497,1,6
"9781",6572879448,8.13902903055608e-05,4,7.219,1,5
"9782",6572879448,8.13902903055608e-05,5,6.181,2,6
"9783",6572879448,8.13902903055608e-05,6,1.011,2,2
"9784",6572879448,8.13902903055608e-05,7,7.454,3,5
"9785",6572879448,8.13902903055608e-05,8,2.997,3,5
"9786",6575857808,0.000909051950972096,1,7.652,0,4
"9787",6575857808,0.000909051950972096,2,4.151,0,4
"9788",6575857808,0.000909051950972096,3,4.955,1,6
"9789",6575857808,0.000909051950972096,4,7.282,1,5
"9790",6575857808,0.000909051950972096,5,3.187,2,4
"9791",6575857808,0.000909051950972096,6,3.141,2,5
"9792",6575857808,0.000909051950972096,7,1.317,3,4
"9793",6575857808,0.000909051950972096,8,5.344,3,5
"9794",6578622566,0.0708880868968569,1,1.37,0,5
"9795",6578622566,0.0708880868968569,2,3.493,0,6
"9796",6578622566,0.0708880868968569,3,5.184,1,5
"9797",6578622566,0.0708880868968569,4,4.46,1,5
"9798",6578622566,0.0708880868968569,5,7.8,2,6
"9799",6578622566,0.0708880868968569,6,4.903,2,6
"9800",6578622566,0.0708880868968569,7,7.012,3,3
"9801",6578622566,0.0708880868968569,8,5.781,3,2
"9802",6579876256,0.0434933033625145,1,7.167,0,4
"9803",6579876256,0.0434933033625145,2,5.94,0,5
"9804",6579876256,0.0434933033625145,3,1.865,1,4
"9805",6579876256,0.0434933033625145,4,7.233,1,5
"9806",6579876256,0.0434933033625145,5,3.687,2,5
"9807",6579876256,0.0434933033625145,6,3.75,2,4
"9808",6579876256,0.0434933033625145,7,4.186,3,5
"9809",6579876256,0.0434933033625145,8,1.89,3,6
"9810",6585472005,0.00289198866033911,1,2.736,0,1
"9811",6585472005,0.00289198866033911,2,4.193,0,3
"9812",6585472005,0.00289198866033911,3,5.71,1,2
"9813",6585472005,0.00289198866033911,4,7.847,1,1
"9814",6585472005,0.00289198866033911,5,5.255,2,2
"9815",6585472005,0.00289198866033911,6,6.026,2,3
"9816",6585472005,0.00289198866033911,7,7.017,3,3
"9817",6585472005,0.00289198866033911,8,5.162,3,1
"9818",6590237467,0.00688358754134817,1,4.261,0,6
"9819",6590237467,0.00688358754134817,2,1.403,0,6
"9820",6590237467,0.00688358754134817,3,4.425,1,6
"9821",6590237467,0.00688358754134817,4,1.838,1,6
"9822",6590237467,0.00688358754134817,5,7.565,2,6
"9823",6590237467,0.00688358754134817,6,4.431,2,5
"9824",6590237467,0.00688358754134817,7,2.164,3,6
"9825",6590237467,0.00688358754134817,8,7.853,3,6
"9826",6593354633,0.00121032651443044,1,4.306,0,4
"9827",6593354633,0.00121032651443044,2,1.79,0,4
"9828",6593354633,0.00121032651443044,3,3.933,1,3
"9829",6593354633,0.00121032651443044,4,2.483,1,3
"9830",6593354633,0.00121032651443044,5,6.21,2,3
"9831",6593354633,0.00121032651443044,6,6.654,2,4
"9832",6593354633,0.00121032651443044,7,4.387,3,4
"9833",6593354633,0.00121032651443044,8,3.679,3,2
"9834",6594198872,0.00801803368190501,1,3.263,0,4
"9835",6594198872,0.00801803368190501,2,2.964,0,4
"9836",6594198872,0.00801803368190501,3,5.005,1,5
"9837",6594198872,0.00801803368190501,4,4.391,1,4
"9838",6594198872,0.00801803368190501,5,1.114,2,3
"9839",6594198872,0.00801803368190501,6,3.082,2,4
"9840",6594198872,0.00801803368190501,7,3.213,3,4
"9841",6594198872,0.00801803368190501,8,4.66,3,4
"9842",6601885980,6.27010337629347e-05,1,6.619,0,4
"9843",6601885980,6.27010337629347e-05,2,5.647,0,3
"9844",6601885980,6.27010337629347e-05,3,7.122,1,4
"9845",6601885980,6.27010337629347e-05,4,4.766,1,2
"9846",6601885980,6.27010337629347e-05,5,5.32,2,3
"9847",6601885980,6.27010337629347e-05,6,5.821,2,3
"9848",6601885980,6.27010337629347e-05,7,7.769,3,3
"9849",6601885980,6.27010337629347e-05,8,7.642,3,4
"9850",6609771268,0.000137100121480768,1,5.688,0,4
"9851",6609771268,0.000137100121480768,2,3.582,0,2
"9852",6609771268,0.000137100121480768,3,3.539,1,3
"9853",6609771268,0.000137100121480768,4,4.739,1,2
"9854",6609771268,0.000137100121480768,5,6.335,2,3
"9855",6609771268,0.000137100121480768,6,5.152,2,2
"9856",6609771268,0.000137100121480768,7,7.521,3,5
"9857",6609771268,0.000137100121480768,8,7.229,3,2
"9858",6617528351,4.87521158265017e-05,1,2.618,0,1
"9859",6617528351,4.87521158265017e-05,2,4.883,0,5
"9860",6617528351,4.87521158265017e-05,3,6.78,1,4
"9861",6617528351,4.87521158265017e-05,4,1.09,1,3
"9862",6617528351,4.87521158265017e-05,5,5.595,2,3
"9863",6617528351,4.87521158265017e-05,6,3.102,2,3
"9864",6617528351,4.87521158265017e-05,7,5.893,3,5
"9865",6617528351,4.87521158265017e-05,8,1.269,3,3
"9866",6620987864,3.93197298744253e-05,1,6.607,0,5
"9867",6620987864,3.93197298744253e-05,2,6.16,0,5
"9868",6620987864,3.93197298744253e-05,3,6.741,1,6
"9869",6620987864,3.93197298744253e-05,4,1.802,1,4
"9870",6620987864,3.93197298744253e-05,5,5.552,2,4
"9871",6620987864,3.93197298744253e-05,6,5.184,2,2
"9872",6620987864,3.93197298744253e-05,7,7.154,3,6
"9873",6620987864,3.93197298744253e-05,8,4.741,3,5
"9874",6633186398,0.0552216093281351,1,3.473,0,3
"9875",6633186398,0.0552216093281351,2,4.69,0,5
"9876",6633186398,0.0552216093281351,3,3.53,1,4
"9877",6633186398,0.0552216093281351,4,3.266,1,6
"9878",6633186398,0.0552216093281351,5,6.909,2,4
"9879",6633186398,0.0552216093281351,6,6.948,2,6
"9880",6633186398,0.0552216093281351,7,7.889,3,2
"9881",6633186398,0.0552216093281351,8,3.198,3,6
"9882",6637247829,0.00384512525277491,1,3.241,0,4
"9883",6637247829,0.00384512525277491,2,5.863,0,3
"9884",6637247829,0.00384512525277491,3,7.859,1,3
"9885",6637247829,0.00384512525277491,4,3.312,1,3
"9886",6637247829,0.00384512525277491,5,3.216,2,4
"9887",6637247829,0.00384512525277491,6,5.261,2,3
"9888",6637247829,0.00384512525277491,7,2.143,3,3
"9889",6637247829,0.00384512525277491,8,2.186,3,2
"9890",6640606569,2.26082379120359e-05,1,1.445,0,1
"9891",6640606569,2.26082379120359e-05,2,6.455,0,6
"9892",6640606569,2.26082379120359e-05,3,7.989,1,3
"9893",6640606569,2.26082379120359e-05,4,3.547,1,1
"9894",6640606569,2.26082379120359e-05,5,4.195,2,1
"9895",6640606569,2.26082379120359e-05,6,5.258,2,2
"9896",6640606569,2.26082379120359e-05,7,4.619,3,1
"9897",6640606569,2.26082379120359e-05,8,5.613,3,1
"9898",6642772908,0.740647430495803,1,3.192,0,3
"9899",6642772908,0.740647430495803,2,5.299,0,3
"9900",6642772908,0.740647430495803,3,7.16,1,4
"9901",6642772908,0.740647430495803,4,1.871,1,2
"9902",6642772908,0.740647430495803,5,2.528,2,4
"9903",6642772908,0.740647430495803,6,4.779,2,3
"9904",6642772908,0.740647430495803,7,7.282,3,3
"9905",6642772908,0.740647430495803,8,4.092,3,4
"9906",6655036496,7.88401060800346e-05,1,6.128,0,4
"9907",6655036496,7.88401060800346e-05,2,6.683,0,6
"9908",6655036496,7.88401060800346e-05,3,3.746,1,4
"9909",6655036496,7.88401060800346e-05,4,5.134,1,5
"9910",6655036496,7.88401060800346e-05,5,7.282,2,3
"9911",6655036496,7.88401060800346e-05,6,6.003,2,4
"9912",6655036496,7.88401060800346e-05,7,6.343,3,6
"9913",6655036496,7.88401060800346e-05,8,2.348,3,2
"9914",6661424572,0.057204276745115,1,5.423,0,6
"9915",6661424572,0.057204276745115,2,3.157,0,4
"9916",6661424572,0.057204276745115,3,4.185,1,6
"9917",6661424572,0.057204276745115,4,7.328,1,5
"9918",6661424572,0.057204276745115,5,5.378,2,5
"9919",6661424572,0.057204276745115,6,2.878,2,4
"9920",6661424572,0.057204276745115,7,3.012,3,4
"9921",6661424572,0.057204276745115,8,7.101,3,5
"9922",6662947760,0.614394703389978,1,7.235,0,6
