run; day; pollinator_agent; pollinator_species; plant_patch; plant_species; flower_density; habitat; foraging_distance
10;0.0383;22;1;(patch 47 169);1;6;1;94.78
10;0.0383;30;2;(patch 163 62);2;13;2;109.988
10;0.0383;16;4;(patch 71 246);4;16;4;82.209
10;0.0383;72;5;(patch 80 55);3;15;3;283
10;0.0383;59;8;(patch 252 66);6;14;6;428.427
10;0.0383;71;5;(patch 162 225);4;16;4;247.532
10;0.0383;14;4;(patch 145 267);4;15;4;88.555
10;0.0383;68;3;(patch 153 69);2;9;2;169.897
10;0.0383;2;3;(patch 116 63);3;6;3;190.42
10;0.0383;64;3;(patch 159 65);2;16;2;214.847
10;0.0383;38;6;(patch 286 91);6;15;6;137.653
10;0.0383;77;5;(patch 116 255);4;15;4;241.7
10;0.0383;48;7;(patch 25 237);1;7;1;170.378
10;0.0383;69;3;(patch 128 85);3;6;3;212.319
10;0.0383;46;7;(patch 57 232);1;11;1;131.477
10;0.0383;18;1;(patch 28 171);1;12;1;96.429
10;0.0383;21;1;(patch 19 152);1;7;1;86.027
10;0.0383;25;1;(patch 5 148);1;15;1;95.4
10;0.0383;53;8;(patch 255 256);5;9;5;483.809
10;0.0383;26;2;(patch 169 43);2;9;2;99.13
10;0.0383;3;4;(patch 158 265);5;16;5;72.668
10;0.0383;0;1;(patch 19 139);1;16;1;88.817
10;0.0383;55;8;(patch 246 29);5;14;5;583.319
10;0.0383;23;1;(patch 5 168);1;15;1;110.719
10;0.0383;32;2;(patch 191 31);2;6;2;118.689
10;0.0383;49;7;(patch 39 274);1;7;1;136.579
10;0.0383;79;5;(patch 188 28);5;16;5;276.862
10;0.04;48;7;(patch 29 230);1;10;1;179.378
10;0.04;20;1;(patch 32 154);1;16;1;84.954
10;0.04;9;4;(patch 186 288);5;16;5;98.443
10;0.04;63;3;(patch 166 44);2;7;2;211.581
10;0.04;24;1;(patch 26 122);1;15;1;117.441
10;0.04;45;7;(patch 274 18);5;12;5;149.716
10;0.04;30;2;(patch 158 63);2;7;2;114.988
10;0.04;4;5;(patch 108 55);3;4;3;267.17
10;0.04;0;1;(patch 15 142);1;16;1;93.817
10;0.04;23;1;(patch 5 168);1;14;1;110.719
10;0.04;16;4;(patch 69 244);1;11;1;85.209
10;0.04;46;7;(patch 56 228);1;15;1;136.477
10;0.04;53;8;(patch 278 271);5;8;5;510.809
10;0.04;29;2;(patch 175 77);2;16;2;119.372
10;0.04;64;3;(patch 167 69);2;12;2;223.847
10;0.04;22;1;(patch 46 166);1;4;1;97.78
10;0.04;47;7;(patch 11 291);5;16;5;151.337
10;0.04;49;7;(patch 31 276);1;10;1;144.579
10;0.04;69;3;(patch 121 77);3;6;3;222.319
10;0.04;19;1;(patch 6 174);1;15;1;96.419
10;0.04;79;5;(patch 203 14);5;13;5;296.862
10;0.04;26;2;(patch 164 38);2;15;2;106.13
10;0.04;68;3;(patch 168 74);2;8;2;185.897
10;0.04;76;5;(patch 118 267);4;14;4;273.22
10;0.04;37;6;(patch 283 70);6;16;6;158.923
10;0.04;17;1;(patch 56 160);1;16;1;120.224
10;0.04;3;4;(patch 159 269);5;7;5;76.668
10;0.04;72;5;(patch 88 63);3;16;3;295
10;0.04;33;2;(patch 178 29);2;12;2;124.907
10;0.0417;61;8;(patch 68 249);4;7;4;620.677
10;0.0417;57;8;(patch 109 271);4;10;4;507.436
10;0.0417;3;4;(patch 159 270);5;4;5;77.668
10;0.0417;64;3;(patch 164 77);2;11;2;232.847
10;0.0417;26;2;(patch 160 39);2;13;2;110.13
10;0.0417;72;5;(patch 97 66);3;16;3;305
10;0.0417;19;1;(patch 0 173);1;8;1;102.419
10;0.0417;71;5;(patch 179 220);5;13;5;266.479
10;0.0417;25;1;(patch 8 143);1;15;1;101.436
10;0.0417;38;6;(patch 278 106);6;15;6;156.062
10;0.0417;21;1;(patch 21 160);1;15;1;95.005
10;0.0417;4;5;(patch 122 61);3;12;3;282.17
10;0.0417;75;5;(patch 199 19);5;16;5;284.219
10;0.0417;47;7;(patch 16 285);1;8;1;159.337
10;0.0417;60;8;(patch 271 165);6;13;6;631.048
10;0.0417;69;3;(patch 126 76);3;10;3;227.319
10;0.0417;46;7;(patch 51 224);1;5;1;142.477
10;0.0417;59;8;(patch 234 89);6;15;6;457.702
10;0.0417;0;1;(patch 16 143);1;6;1;94.817
10;0.0417;55;8;(patch 229 62);6;13;6;621.929
10;0.0417;48;7;(patch 37 231);1;16;1;187.378
10;0.0417;29;2;(patch 176 77);2;7;2;120.372
10;0.0417;14;4;(patch 146 261);4;8;4;95.053
10;0.0417;33;2;(patch 175 32);2;12;2;128.907
10;0.0417;77;5;(patch 128 249);4;15;4;255.122
10;0.0417;53;8;(patch 297 293);5;6;5;539.809
10;0.0417;24;1;(patch 28 126);1;14;1;122.441
10;0.0417;2;3;(patch 130 55);2;12;2;206.389
10;0.0417;68;3;(patch 172 65);2;10;2;195.897
10;0.0417;37;6;(patch 274 76);6;14;6;169.923
10;0.0417;18;1;(patch 24 165);1;13;1;103.605
10;0.0417;49;7;(patch 26 279);1;4;1;150.579
10;0.0417;45;7;(patch 268 21);5;13;5;156.716
10;0.0433;38;6;(patch 273 108);6;12;6;161.062
10;0.0433;47;7;(patch 22 282);1;6;1;166.337
10;0.0433;21;1;(patch 22 152);1;15;1;103.005
10;0.0433;26;2;(patch 158 41);2;5;2;113.13
10;0.0433;45;7;(patch 263 23);5;12;5;161.716
10;0.0433;60;8;(patch 249 149);6;12;6;658.048
10;0.0433;18;1;(patch 26 172);1;10;1;110.605
10;0.0433;29;2;(patch 174 72);2;14;2;125.372
10;0.0433;23;1;(patch 0 168);1;16;1;115.818
10;0.0433;76;5;(patch 129 270);4;14;4;285.692
10;0.0433;30;2;(patch 158 72);2;16;2;124.141
10;0.0433;53;8;(patch 285 263);5;6;5;571.809
10;0.0433;68;3;(patch 172 52);2;13;2;208.897
10;0.0433;17;1;(patch 62 165);1;16;1;129.084
10;0.0433;24;1;(patch 25 118);1;16;1;131.441
10;0.0433;2;3;(patch 132 62);2;11;2;213.389
10;0.0433;9;4;(patch 184 293);5;16;5;103.867
10;0.0433;49;7;(patch 28 280);1;10;1;153.579
10;0.0433;16;4;(patch 64 246);1;16;1;90.055
10;0.0433;64;3;(patch 172 71);2;10;2;242.847
10;0.0433;79;5;(patch 205 27);5;16;5;311.742
10;0.0433;63;3;(patch 166 54);2;16;2;223.579
10;0.0433;20;1;(patch 38 159);1;15;1;92.826
10;0.0433;54;8;(patch 113 180);4;13;4;630.207
10;0.0433;22;1;(patch 43 160);1;14;1;106.578
10;0.045;26;2;(patch 151 43);2;5;2;120.13
10;0.045;49;7;(patch 32 280);1;14;1;157.579
10;0.045;0;1;(patch 16 155);1;12;1;106.773
10;0.045;54;8;(patch 136 191);4;7;4;655.207
10;0.045;72;5;(patch 86 62);3;16;3;317.031
10;0.045;30;2;(patch 159 77);2;5;2;129.141
10;0.045;55;8;(patch 219 97);6;16;6;659.956
10;0.045;37;6;(patch 274 84);6;14;6;178.223
10;0.045;59;8;(patch 202 86);6;15;6;491.323
10;0.045;71;5;(patch 171 220);4;11;4;274.961
10;0.045;46;7;(patch 52 215);1;15;1;151.992
10;0.045;29;2;(patch 171 68);2;12;2;130.372
10;0.045;68;3;(patch 166 52);2;12;2;214.897
10;0.045;33;2;(patch 172 34);2;13;2;134.352
10;0.045;47;7;(patch 25 287);1;10;1;171.337
10;0.045;75;5;(patch 212 10);5;16;5;300.604
10;0.045;19;1;(patch 0 178);1;16;1;107.979
10;0.045;44;7;(patch 55 269);1;12;1;172.177
10;0.045;57;8;(patch 120 238);4;14;4;544.334
10;0.045;77;5;(patch 141 235);4;16;4;275.562
10;0.045;45;7;(patch 269 17);5;15;5;169.716
10;0.045;48;7;(patch 45 227);1;16;1;196.747
10;0.045;58;8;(patch 10 294);5;15;5;693.876
10;0.045;16;4;(patch 61 247);1;15;1;93.055
10;0.045;23;1;(patch 295 168);1;8;1;120.818
10;0.045;25;1;(patch 17 134);1;16;1;114.177
10;0.045;14;4;(patch 151 254);4;13;4;103.812
10;0.045;64;3;(patch 173 66);2;4;2;247.847
10;0.045;69;3;(patch 128 82);3;14;3;235.484
10;0.045;24;1;(patch 28 117);1;8;1;134.441
10;0.045;79;5;(patch 197 21);5;9;5;321.742
10;0.045;20;1;(patch 37 165);1;8;1;98.826
10;0.045;3;4;(patch 157 267);5;16;5;81.429
10;0.045;63;3;(patch 169 70);2;12;2;239.579
10;0.0467;60;8;(patch 256 158);6;11;6;723.048
10;0.0467;38;6;(patch 268 103);6;15;6;169.222
10;0.0467;18;1;(patch 23 178);1;15;1;118.434
10;0.0467;54;8;(patch 172 189);4;12;4;691.207
10;0.0467;0;1;(patch 18 158);1;16;1;110.773
10;0.0467;19;1;(patch 293 182);1;15;1;115.979
10;0.0467;17;1;(patch 58 160);1;16;1;135.646
10;0.0467;3;4;(patch 158 260);5;12;5;88.429
10;0.0467;69;3;(patch 118 80);3;15;3;245.484
10;0.0467;44;7;(patch 53 264);1;14;1;177.177
10;0.0467;21;1;(patch 21 142);1;15;1;113.932
10;0.0467;71;5;(patch 168 234);4;7;4;288.961
10;0.0467;9;4;(patch 191 287);5;16;5;113.525
10;0.0467;75;5;(patch 221 2);5;10;5;312.604
10;0.0467;59;8;(patch 227 73);6;10;6;519.323
10;0.0467;2;3;(patch 139 48);2;14;2;236.389
10;0.0467;72;5;(patch 95 59);3;6;3;326.031
10;0.0467;33;2;(patch 170 40);2;13;2;140.352
10;0.0467;30;2;(patch 158 79);2;8;2;132.141
10;0.0467;22;1;(patch 47 149);1;15;1;118.733
10;0.0467;64;3;(patch 184 71);2;15;2;259.847
10;0.0467;16;4;(patch 63 249);1;16;1;96.055
10;0.0467;26;2;(patch 156 46);2;16;2;126.13
10;0.0467;63;3;(patch 176 68);2;13;2;246.579
10;0.0467;20;1;(patch 37 170);1;8;1;103.826
10;0.0483;0;1;(patch 14 150);1;6;1;119.773
10;0.0483;37;6;(patch 267 92);6;13;6;190.336
10;0.0483;77;5;(patch 135 246);4;16;4;288.856
10;0.0483;56;8;(patch 290 23);5;16;5;754.669
10;0.0483;49;7;(patch 40 283);1;15;1;165.728
10;0.0483;1;2;(patch 175 31);2;15;2;145.433
10;0.0483;60;8;(patch 237 135);6;9;6;753.048
10;0.0483;19;1;(patch 294 183);1;7;1;116.979
10;0.0483;30;2;(patch 150 80);2;4;2;140.141
10;0.0483;3;4;(patch 160 258);5;8;5;91.429
10;0.0483;21;1;(patch 26 140);1;4;1;118.932
10;0.0483;46;7;(patch 62 212);1;16;1;162.959
10;0.0483;26;2;(patch 156 52);2;4;2;132.13
10;0.0483;29;2;(patch 169 63);2;16;2;136.735
10;0.0483;23;1;(patch 288 167);1;16;1;130.469
10;0.0483;57;8;(patch 121 203);4;14;4;579.46
10;0.0483;33;2;(patch 176 40);2;16;2;146.352
10;0.0483;68;3;(patch 158 44);2;16;2;226.83
10;0.0483;69;3;(patch 124 84);3;13;3;252.484
10;0.0483;55;8;(patch 217 77);6;15;6;681.135
10;0.0483;25;1;(patch 22 134);1;14;1;119.71
10;0.0483;20;1;(patch 40 172);1;8;1;107.826
10;0.0483;14;4;(patch 146 250);4;15;4;112.722
10;0.0483;45;7;(patch 276 12);5;16;5;179.02
10;0.0483;48;7;(patch 50 225);1;15;1;202.539
10;0.0483;79;5;(patch 204 5);5;14;5;340.867
10;0.05;18;1;(patch 21 177);1;15;1;120.684
10;0.05;77;5;(patch 133 232);4;16;4;302.856
10;0.05;59;8;(patch 239 57);6;14;6;541.223
10;0.05;68;3;(patch 169 49);2;11;2;238.83
10;0.05;47;7;(patch 26 282);1;16;1;181.854
10;0.05;38;6;(patch 263 103);6;15;6;174.598
10;0.05;9;4;(patch 192 283);5;16;5;117.725
10;0.05;23;1;(patch 287 173);1;7;1;136.469
10;0.05;69;3;(patch 134 81);2;4;2;263.484
10;0.05;21;1;(patch 30 147);1;7;1;126.932
10;0.05;16;4;(patch 66 255);4;16;4;103.383
10;0.05;17;1;(patch 62 161);1;14;1;139.769
10;0.05;44;7;(patch 52 253);1;16;1;189.274
10;0.05;33;2;(patch 182 39);2;6;2;152.352
10;0.05;22;1;(patch 49 139);1;14;1;129.016
10;0.05;54;8;(patch 193 180);6;16;6;714.888
10;0.05;63;3;(patch 184 71);2;14;2;255.295
10;0.05;71;5;(patch 156 224);4;16;4;304.974
10;0.05;48;7;(patch 49 228);1;9;1;205.539
10;0.05;72;5;(patch 108 62);3;16;3;339.992
10;0.05;30;2;(patch 151 74);2;6;2;147.141
10;0.05;46;7;(patch 72 218);1;7;1;174.959
10;0.05;29;2;(patch 170 58);2;6;2;141.735
10;0.05;2;3;(patch 146 59);2;16;2;249.478
10;0.05;75;5;(patch 215 289);5;16;5;327.001
10;0.05;60;8;(patch 230 115);6;11;6;774.048
10;0.0517;1;2;(patch 172 37);2;15;2;153.22
10;0.0517;19;1;(patch 295 187);1;16;1;120.931
10;0.0517;14;4;(patch 141 250);4;16;4;117.802
10;0.0517;63;3;(patch 183 64);2;16;2;262.295
10;0.0517;46;7;(patch 74 224);1;9;1;180.959
10;0.0517;56;8;(patch 292 57);6;10;6;789.96
10;0.0517;4;5;(patch 184 24);5;10;5;366.195
10;0.0517;45;7;(patch 281 6);5;14;5;188.633
10;0.0517;68;3;(patch 171 55);2;9;2;245.83
10;0.0517;48;7;(patch 46 233);1;14;1;211.539
10;0.0517;57;8;(patch 127 185);4;15;4;598.456
10;0.0517;38;6;(patch 265 108);6;8;6;179.598
10;0.0517;55;8;(patch 196 49);6;16;6;716.217
10;0.0517;0;1;(patch 4 151);1;14;1;130.448
10;0.0517;2;3;(patch 138 62);2;16;2;258.478
10;0.0517;37;6;(patch 276 85);6;13;6;202.091
10;0.0517;17;1;(patch 57 160);1;13;1;144.769
10;0.0517;20;1;(patch 41 182);1;16;1;117.529
10;0.0517;44;7;(patch 57 247);1;13;1;197.274
10;0.0517;25;1;(patch 25 130);1;15;1;125.033
10;0.0517;3;4;(patch 158 256);5;15;5;94.328
10;0.0517;69;3;(patch 143 84);2;13;2;272.484
10;0.0517;64;3;(patch 174 83);2;14;2;280.72
10;0.0517;29;2;(patch 172 58);2;6;2;143.735
10;0.0517;79;5;(patch 208 293);5;16;5;354.114
10;0.0517;9;4;(patch 192 290);5;15;5;124.725
10;0.0517;33;2;(patch 187 44);2;6;2;159.352
10;0.0517;49;7;(patch 45 280);1;14;1;176.728
10;0.0517;26;2;(patch 160 59);2;16;2;139.831
10;0.0533;23;1;(patch 285 179);1;16;1;143.231
10;0.0533;3;4;(patch 157 262);5;13;5;100.328
10;0.0533;26;2;(patch 160 60);2;6;2;140.831
10;0.0533;64;3;(patch 161 83);2;11;2;293.72
10;0.0533;30;2;(patch 163 77);2;16;2;159.746
10;0.0533;16;4;(patch 65 249);1;13;1;111.377
10;0.0533;54;8;(patch 206 162);6;16;6;739.511
10;0.0533;25;1;(patch 29 133);1;5;1;130.033
10;0.0533;69;3;(patch 144 71);2;9;2;285.484
10;0.0533;2;3;(patch 136 58);2;6;2;262.478
10;0.0533;48;7;(patch 45 240);1;10;1;218.539
10;0.0533;18;1;(patch 19 170);1;16;1;128.157
10;0.0533;75;5;(patch 194 279);5;16;5;350.939
10;0.0533;22;1;(patch 56 141);1;16;1;136.62
10;0.0533;37;6;(patch 283 86);6;16;6;209.091
10;0.0533;60;8;(patch 227 99);6;16;6;792.368
10;0.0533;4;5;(patch 185 12);5;14;5;378.195
10;0.0533;29;2;(patch 168 63);2;14;2;149.735
10;0.0533;1;2;(patch 173 37);2;4;2;154.22
10;0.0533;21;1;(patch 24 150);1;15;1;134.989
10;0.0533;72;5;(patch 103 72);3;16;3;352.413
10;0.0533;33;2;(patch 184 49);2;12;2;165.352
10;0.0533;59;8;(patch 214 65);6;13;6;567.584
10;0.0533;71;5;(patch 146 223);4;15;4;315.052
10;0.0533;45;7;(patch 289 7);5;14;5;196.633
10;0.0533;77;5;(patch 149 233);4;14;4;320.085
10;0.0533;47;7;(patch 22 275);1;16;1;190.625
10;0.0533;49;7;(patch 46 277);1;15;1;179.728
10;0.0533;9;4;(patch 193 289);5;16;5;125.725
10;0.055;29;2;(patch 167 67);2;4;2;154.735
10;0.055;60;8;(patch 246 117);6;16;6;818.368
10;0.055;72;5;(patch 91 72);3;10;3;364.413
10;0.055;56;8;(patch 275 81);6;16;6;819.974
10;0.055;30;2;(patch 161 83);2;10;2;165.746
10;0.055;44;7;(patch 66 250);1;15;1;207.774
10;0.055;69;3;(patch 145 80);2;11;2;294.484
10;0.055;21;1;(patch 26 149);1;10;1;136.989
10;0.055;19;1;(patch 297 182);1;15;1;127.433
10;0.055;57;8;(patch 144 165);4;15;4;624.812
10;0.055;68;3;(patch 163 60);2;16;2;255.822
10;0.055;17;1;(patch 56 166);1;16;1;151.596
10;0.055;47;7;(patch 19 282);1;14;1;198.625
10;0.055;75;5;(patch 180 272);5;4;5;366.939
10;0.055;24;1;(patch 31 117);1;16;1;165.11
10;0.055;1;2;(patch 177 39);2;8;2;159.22
10;0.055;26;2;(patch 157 57);2;8;2;144.831
10;0.055;46;7;(patch 66 227);1;13;1;190.406
10;0.055;79;5;(patch 208 3);5;14;5;364.219
10;0.055;20;1;(patch 39 187);1;14;1;124.228
10;0.055;33;2;(patch 183 50);2;13;2;166.352
10;0.055;49;7;(patch 49 271);1;13;1;186.728
10;0.055;25;1;(patch 30 133);1;12;1;131.033
10;0.055;14;4;(patch 134 251);4;16;4;125.636
10;0.055;77;5;(patch 163 238);4;16;4;335.085
10;0.055;18;1;(patch 21 168);1;12;1;131.157
10;0.055;9;4;(patch 198 288);5;12;5;130.725
10;0.055;38;6;(patch 271 103);6;14;6;189.198
10;0.055;0;1;(patch 298 152);1;15;1;138.232
10;0.055;74;5;(patch 116 261);4;14;4;383.792
10;0.055;2;3;(patch 144 65);2;16;2;272.478
10;0.0567;60;8;(patch 264 134);6;7;6;843.368
10;0.0567;3;4;(patch 155 266);5;15;5;106.362
10;0.0567;38;6;(patch 275 107);6;11;6;195.198
10;0.0567;48;7;(patch 42 246);1;16;1;225.256
10;0.0567;30;2;(patch 160 80);2;13;2;168.746
10;0.0567;44;7;(patch 64 248);1;6;1;210.774
10;0.0567;9;4;(patch 200 284);5;7;5;134.725
10;0.0567;16;4;(patch 59 249);1;15;1;118.021
10;0.0567;69;3;(patch 146 87);2;12;2;301.484
10;0.0567;55;8;(patch 186 93);6;14;6;778.703
10;0.0567;25;1;(patch 26 137);1;14;1;136.033
10;0.0567;45;7;(patch 286 12);5;16;5;202.193
10;0.0567;19;1;(patch 296 184);1;6;1;129.433
10;0.0567;22;1;(patch 56 133);1;15;1;155.62
10;0.0567;71;5;(patch 135 216);4;16;4;329.868
10;0.0567;59;8;(patch 194 41);6;15;6;600.251
10;0.0567;20;1;(patch 37 184);1;5;1;128.228
10;0.0567;49;7;(patch 50 268);1;11;1;189.728
10;0.0567;56;8;(patch 280 58);6;4;6;842.974
10;0.0567;23;1;(patch 289 183);1;15;1;149.039
10;0.0567;26;2;(patch 155 60);2;5;2;147.831
10;0.0567;21;1;(patch 21 145);1;13;1;142.989
10;0.0567;64;3;(patch 163 77);2;15;2;300.411
10;0.0567;18;1;(patch 15 169);1;9;1;137.157
10;0.0567;29;2;(patch 174 67);2;9;2;161.735
10;0.0567;4;5;(patch 185 297);5;15;5;394.153
10;0.0567;54;8;(patch 242 167);6;15;6;776.27
10;0.0567;2;3;(patch 143 80);2;11;2;287.478
10;0.0567;37;6;(patch 286 91);6;14;6;216.885
10;0.0567;1;2;(patch 177 47);2;4;2;167.22
10;0.0567;17;1;(patch 51 166);1;12;1;156.596
10;0.0567;47;7;(patch 24 280);1;5;1;204.625
10;0.0583;25;1;(patch 24 127);1;9;1;146.033
10;0.0583;0;1;(patch 297 146);1;16;1;145.146
10;0.0583;74;5;(patch 119 270);4;13;4;394.755
10;0.0583;45;7;(patch 287 4);5;6;5;210.193
10;0.0583;68;3;(patch 155 65);2;15;2;265.92
10;0.0583;77;5;(patch 152 238);4;10;4;347.059
10;0.0583;57;8;(patch 157 138);6;15;6;657.024
10;0.0583;9;4;(patch 205 287);5;16;5;139.725
10;0.0583;64;3;(patch 167 73);2;9;2;306.411
10;0.0583;17;1;(patch 47 169);1;5;1;161.596
10;0.0583;23;1;(patch 288 180);1;6;1;152.039
10;0.0583;38;6;(patch 282 110);6;13;6;202.198
10;0.0583;29;2;(patch 177 72);2;8;2;167.735
10;0.0583;22;1;(patch 57 137);1;8;1;159.62
10;0.0583;79;5;(patch 216 16);5;16;5;379.65
10;0.0583;1;2;(patch 178 50);2;4;2;170.22
10;0.0583;69;3;(patch 154 84);2;10;2;309.484
10;0.0583;72;5;(patch 75 71);3;14;3;380.856
10;0.0583;46;7;(patch 60 237);1;16;1;202.24
10;0.0583;75;5;(patch 172 280);5;16;5;379.182
10;0.0583;19;1;(patch 297 188);1;11;1;133.433
10;0.0583;59;8;(patch 197 8);5;13;5;633.251
10;0.0583;16;4;(patch 58 248);1;12;1;119.021
10;0.0583;50;7;(patch 298 57);5;12;5;240.521
10;0.0583;2;3;(patch 139 83);2;14;2;292.478
10;0.0583;56;8;(patch 296 39);5;14;5;867.974
10;0.0583;20;1;(patch 41 190);1;9;1;136.228
10;0.0583;14;4;(patch 131 250);4;14;4;128.822
10;0.0583;8;4;(patch 71 274);4;12;4;152.923
10;0.0583;26;2;(patch 160 61);2;12;2;152.831
10;0.06;30;2;(patch 156 82);2;16;2;172.764
10;0.06;72;5;(patch 69 67);3;16;3;387.856
10;0.06;1;2;(patch 180 54);2;16;2;175.22
10;0.06;0;1;(patch 297 144);1;7;1;147.146
10;0.06;9;4;(patch 206 288);5;9;5;141.725
10;0.06;60;8;(patch 267 162);6;16;6;872.596
10;0.06;79;5;(patch 212 26);5;15;5;390.65
10;0.06;68;3;(patch 153 72);2;5;2;272.92
10;0.06;18;1;(patch 12 172);1;15;1;141.689
10;0.06;33;2;(patch 188 45);2;13;2;179.853
10;0.06;64;3;(patch 171 70);2;13;2;311.411
10;0.06;54;8;(patch 262 190);5;15;5;808.476
10;0.06;49;7;(patch 41 266);1;14;1;200.303
10;0.06;75;5;(patch 175 277);5;15;5;383.182
10;0.06;20;1;(patch 43 194);1;5;1;140.228
10;0.06;17;1;(patch 46 172);1;11;1;164.596
10;0.06;71;5;(patch 125 227);4;14;4;346.019
10;0.06;25;1;(patch 26 124);1;9;1;150.033
10;0.06;26;2;(patch 163 58);2;8;2;156.831
10;0.06;14;4;(patch 130 254);4;5;4;132.822
10;0.06;47;7;(patch 15 288);1;13;1;219.117
10;0.06;44;7;(patch 45 251);1;16;1;229.618
10;0.06;69;3;(patch 161 83);2;9;2;316.484
10;0.06;21;1;(patch 12 142);1;13;1;153.352
10;0.06;4;5;(patch 175 289);5;16;5;407.29
10;0.06;16;4;(patch 57 248);1;9;1;120.021
10;0.06;23;1;(patch 292 181);1;15;1;156.039
10;0.06;37;6;(patch 282 93);6;16;6;221.419
10;0.06;48;7;(patch 33 244);1;16;1;235.023
10;0.06;58;8;(patch 0 104);6;15;6;914.254
10;0.06;2;3;(patch 133 79);2;14;2;299.478
10;0.06;3;4;(patch 158 274);5;15;5;115.07
10;0.0617;0;1;(patch 297 144);1;6;1;147.146
10;0.0617;47;7;(patch 10 289);5;14;5;224.117
10;0.0617;2;3;(patch 125 72);3;5;3;310.478
10;0.0617;17;1;(patch 42 177);1;13;1;171.596
10;0.0617;59;8;(patch 185 292);5;4;5;687.251
10;0.0617;30;2;(patch 151 79);2;13;2;178.764
10;0.0617;46;7;(patch 46 243);1;16;1;217.51
10;0.0617;68;3;(patch 153 80);2;16;2;280.92
10;0.0617;29;2;(patch 180 69);2;16;2;173.398
10;0.0617;19;1;(patch 299 185);1;16;1;137.789
10;0.0617;69;3;(patch 165 80);2;13;2;321.484
10;0.0617;25;1;(patch 23 129);1;7;1;156.033
10;0.0617;38;6;(patch 274 116);6;15;6;211.622
10;0.0617;77;5;(patch 152 225);4;14;4;360.966
10;0.0617;37;6;(patch 274 91);6;15;6;229.419
10;0.0617;22;1;(patch 64 138);1;16;1;167.492
10;0.0617;1;2;(patch 178 56);2;7;2;178.22
10;0.0617;71;5;(patch 136 221);4;9;4;359.019
10;0.0617;50;7;(patch 294 57);5;16;5;244.523
10;0.0617;44;7;(patch 37 246);1;15;1;238.618
10;0.0617;72;5;(patch 57 68);3;6;3;399.856
10;0.0617;54;8;(patch 254 227);5;16;5;846.476
10;0.0617;21;1;(patch 13 134);1;7;1;161.352
10;0.0617;26;2;(patch 164 54);2;11;2;160.831
10;0.0617;45;7;(patch 282 297);5;15;5;218.78
10;0.0617;16;4;(patch 54 250);1;7;1;124.021
10;0.0617;49;7;(patch 45 268);1;7;1;204.303
10;0.0617;57;8;(patch 143 165);4;15;4;689.922
10;0.0633;23;1;(patch 4 179);1;15;1;168.123
10;0.0633;2;3;(patch 131 76);2;11;2;318.478
10;0.0633;16;4;(patch 50 252);1;9;1;128.021
10;0.0633;21;1;(patch 13 132);1;13;1;163.352
10;0.0633;38;6;(patch 275 111);6;14;6;216.622
10;0.0633;69;3;(patch 171 76);2;11;2;329.484
10;0.0633;75;5;(patch 180 284);5;16;5;391.936
10;0.0633;0;1;(patch 296 142);1;7;1;149.146
10;0.0633;48;7;(patch 24 240);1;16;1;246.956
10;0.0633;24;1;(patch 31 117);1;15;1;181.516
10;0.0633;77;5;(patch 169 227);4;14;4;377.966
10;0.0633;14;4;(patch 134 251);4;15;4;138.007
10;0.0633;45;7;(patch 285 293);5;12;5;223.78
10;0.0633;3;4;(patch 161 279);5;15;5;120.925
10;0.0633;68;3;(patch 165 86);2;16;2;294.92
10;0.0633;29;2;(patch 177 70);2;15;2;176.398
10;0.0633;9;4;(patch 201 293);5;16;5;151.415
10;0.0633;64;3;(patch 177 60);2;16;2;324.47
10;0.0633;49;7;(patch 52 263);1;15;1;213.303
10;0.0633;47;7;(patch 6 281);5;13;5;233.117
10;0.0633;26;2;(patch 163 58);2;7;2;164.831
10;0.0633;20;1;(patch 50 188);1;16;1;149.784
10;0.0633;25;1;(patch 20 130);1;7;1;159.033
10;0.0633;30;2;(patch 149 83);2;10;2;183.764
10;0.0633;44;7;(patch 31 250);1;10;1;245.618
10;0.0633;76;5;(patch 111 263);4;4;4;415.692
10;0.0633;1;2;(patch 175 61);2;15;2;184.22
10;0.0633;18;1;(patch 9 175);1;15;1;145.997
10;0.0633;22;1;(patch 60 140);1;10;1;172.492
10;0.065;7;8;(patch 175 86);6;7;6;1026.155
10;0.065;20;1;(patch 55 188);1;4;1;154.784
10;0.065;8;4;(patch 62 269);4;10;4;168.279
10;0.065;23;1;(patch 9 175);1;14;1;175.123
10;0.065;30;2;(patch 148 78);2;14;2;189.764
10;0.065;9;4;(patch 203 292);5;7;5;153.415
10;0.065;58;8;(patch 291 99);6;14;6;984.258
10;0.065;64;3;(patch 183 53);2;6;2;333.47
10;0.065;46;7;(patch 45 238);1;16;1;223.208
10;0.065;18;1;(patch 5 176);1;16;1;149.997
10;0.065;44;7;(patch 23 253);1;11;1;254.618
10;0.065;69;3;(patch 176 75);2;8;2;334.484
10;0.065;0;1;(patch 2 142);1;11;1;155.146
10;0.065;25;1;(patch 20 130);1;6;1;159.033
10;0.065;3;4;(patch 161 281);5;8;5;122.925
10;0.065;19;1;(patch 295 179);1;16;1;145.399
10;0.065;38;6;(patch 276 109);6;6;6;218.622
10;0.065;48;7;(patch 21 244);1;14;1;251.956
10;0.065;71;5;(patch 152 220);4;16;4;375.385
10;0.065;1;2;(patch 176 67);2;13;2;190.22
10;0.065;4;5;(patch 161 288);5;6;5;437.072
10;0.065;2;3;(patch 133 83);2;15;2;325.478
